ID,sample_idx,ax,ay,az,gx,gy,gz
386,3,-16,-524,-17076,41,-88,29
386,4,-768,-156,-17000,30,-62,-169
386,5,-596,-1036,-17120,-60,64,-8231
386,6,-500,-272,-17024,-48,7,-17832
386,7,524,88,-17144,97,-162,-20878
386,8,-776,-1416,-17012,-45,-78,-26820
386,9,-920,2216,-17128,58,-225,-31774
387,0,772,232,-17104,15,-100,-24859
387,1,-72,-376,-16956,95,-120,-3122
387,2,304,-648,-16912,6,-176,159
387,3,-412,-656,-16824,6,-121,3533
387,4,1000,-3060,-17040,23,0,2595
387,5,372,-2096,-16852,104,-147,1304
387,6,60,-784,-17020,139,68,5144
387,7,72,-772,-16440,30,-102,3004
387,8,388,-380,-17160,-36,-58,2593
387,9,324,1608,-17468,-122,-110,3792
388,0,700,1612,-16808,82,-46,4180
388,1,96,-164,-17036,367,-235,-57
388,2,152,-492,-16920,90,-72,-514
388,3,1032,-284,-17012,80,-43,1117
388,4,1220,-544,-16852,-9,-28,-650
388,5,272,464,-17204,168,-3,1376
388,6,-852,808,-16920,127,147,992
388,7,-1592,-388,-17624,143,-176,1014
388,8,-1568,-232,-16716,119,-126,535
388,9,-948,-256,-16984,108,-70,-302
389,0,-772,-932,-17108,65,-90,-221
389,1,-424,-636,-17100,74,-13,-417
389,2,-768,-452,-16596,18,-136,-226
389,3,100,-160,-16988,162,-106,1073
389,4,144,-620,-17212,122,-67,-649
389,5,900,-772,-16860,123,-98,802
389,6,1156,188,-17484,108,90,527
389,7,744,88,-17144,-12,-73,530
389,8,3260,-552,-17204,13,-8,-265
389,9,1272,-168,-16868,182,-138,-191
390,0,676,-1096,-17012,-8,-12,443
390,1,984,-544,-17044,191,-80,580
390,2,1224,-260,-16964,120,264,-177
390,3,1784,-812,-16896,-228,-90,-109
390,4,-220,164,-17084,-159,-345,-1554
390,5,-1512,-224,-17156,389,-216,-1843
390,6,-1884,-100,-16992,137,-79,-386
390,7,-1128,4,-16628,158,-89,-537
390,8,-1684,576,-16800,140,-6,175
390,9,-1420,484,-16904,63,68,1268
391,0,-1604,516,-17172,-11,53,-415
391,1,-16,-676,-16944,-13,-64,1005
391,2,740,-1540,-17096,73,-207,928
391,3,264,-1776,-17136,-74,171,1051
391,4,-1776,-1204,-16736,-28,-15,1783
391,5,-2296,-536,-16444,50,2,1226
391,6,-1540,-564,-16088,-7,-182,1507
391,7,1100,-472,-16804,232,2,415
391,8,2360,-540,-16952,127,-163,516
391,9,2336,-1204,-16952,236,-123,-2067
392,0,404,-952,-16860,14,-24,-1005
392,1,136,-1116,-16844,69,7,-270
392,2,444,-1956,-16348,144,186,-72
392,3,96,-576,-17576,204,-57,-278
392,4,-964,188,-17236,-28,31,1167
392,5,-280,-60,-16996,-249,203,175
392,6,392,-4,-16732,85,-157,-1000
392,7,240,508,-17352,43,-26,-1273
392,8,-480,2148,-16856,47,-140,-669
392,9,1728,756,-16820,210,-91,1299
393,0,1348,-132,-17172,-20,-58,567
393,1,-488,1308,-16896,27,-43,-367
393,2,-568,644,-17028,205,-83,1269
393,3,-120,452,-17020,54,-150,1319
393,4,328,-64,-17404,-38,-97,871
393,5,140,-532,-17164,35,-43,650
393,6,1300,-1484,-16624,98,-60,125
393,7,-360,-1608,-16940,108,-155,-877
393,8,-1256,-912,-17032,85,-131,-1079
393,9,-1396,-400,-16864,73,-40,120
394,0,184,-232,-17000,26,-59,-38
394,1,40,-312,-16996,19,-100,28
394,2,5800,-1724,-16768,284,-8,1323
394,3,932,-928,-16900,78,-14,-1102
394,4,92,-552,-16944,27,114,-961
394,5,228,-960,-16952,7,-182,-1876
394,6,-680,-592,-16980,263,-35,-2637
394,7,-1128,392,-17316,156,-60,-1434
394,8,-1060,232,-17128,92,-124,-1512
394,9,-536,-192,-17328,242,-195,277
395,0,-172,-200,-16992,28,-62,1120
395,1,1552,-1116,-17060,16,85,1052
395,2,1368,-312,-17056,101,-77,1001
395,3,1200,-196,-16964,212,-310,-915
395,4,1112,68,-16636,123,-83,-1611
395,5,1268,-420,-16836,149,-109,-1933
395,6,-172,-344,-16988,68,116,-1057
395,7,-1212,-580,-16980,139,73,-1562
395,8,-700,-780,-17084,13,39,-552
395,9,152,-200,-17156,69,-34,-1169
396,0,132,-72,-17004,178,-83,-139
396,1,4,-300,-17032,104,-64,-38
396,2,132,-228,-17100,99,-50,-50
396,3,252,-352,-17044,37,-41,-72
396,4,244,-272,-17016,63,-31,-75
396,5,68,-256,-17032,92,-34,-88
396,6,84,-340,-16988,125,-80,-73
396,7,24,-328,-16916,106,-62,-50
396,8,96,-296,-17024,106,-71,-81
396,9,64,-296,-17092,115,-53,-48
397,0,40,-296,-16952,94,-43,-106
397,1,60,-304,-16976,102,-82,-67
397,2,60,-288,-16996,49,-48,-78
397,3,104,-356,-17016,84,-76,-43
397,4,4,-324,-17008,83,-59,-77
397,5,-4,-252,-17004,86,-42,-85
397,6,108,-292,-16932,121,-75,-37
397,7,164,-240,-17048,94,-72,-86
397,8,188,-372,-17000,111,-22,-57
397,9,232,-168,-17072,98,-64,-735
398,0,-228,-264,-16932,94,-86,-529
398,1,-1652,-368,-16912,77,-143,189
398,2,-520,-384,-17124,42,-259,1250
398,3,-48,-604,-17256,16,-31,1139
398,4,-76,-960,-16616,47,71,-6
398,5,-1028,484,-16568,206,12,-268
398,6,-484,-240,-17304,288,-318,298
398,7,-548,412,-17284,90,-233,272
398,8,1240,-8,-16976,224,112,1889
398,9,1836,156,-16876,57,99,1072
399,0,732,144,-16996,37,-49,-174
399,1,36,-92,-17200,45,-31,819
399,2,108,184,-17104,51,-62,516
399,3,48,132,-17000,63,-109,873
399,4,252,-472,-16900,47,-73,1162
399,5,-252,-952,-17004,177,2,1115
399,6,-212,-132,-16980,239,-261,1032
399,7,-488,-2724,-17092,130,10,18
399,8,-124,-2396,-17208,-410,277,2591
399,9,280,-1124,-17128,176,-201,-686
400,0,364,-888,-17576,102,-254,-501
400,1,188,-1204,-16944,33,-87,-1057
400,2,476,-920,-16324,241,-455,-1447
400,3,328,124,-16496,-71,-176,-1381
400,4,304,164,-16788,4,37,-982
400,5,848,480,-16660,85,91,-2629
400,6,-84,96,-17108,88,-292,-2887
400,7,684,152,-17076,78,-66,-2587
400,8,876,172,-16624,-5,-79,-1647
400,9,-116,272,-17096,15,-10,693
401,0,-1080,68,-16848,110,-26,6099
401,1,-1524,-736,-16972,31,-206,1935
401,2,-2480,-480,-17132,301,-236,293
401,3,-1448,-1132,-16636,-140,16,-2729
401,4,-440,996,-17452,194,-79,-1931
401,5,356,1264,-17052,154,123,-1128
401,6,484,348,-17112,161,-76,-368
401,7,72,-204,-16836,63,-12,-817
401,8,332,-296,-16952,89,-113,-424
401,9,-20,-248,-17020,195,-133,-114
402,0,-272,-188,-16896,29,-34,-611
402,1,108,-360,-17032,98,-81,-60
402,2,-952,292,-17060,126,-160,99
402,3,596,360,-17176,120,-102,1816
402,4,740,-184,-16920,-8,-107,-27
402,5,824,368,-16928,181,26,-25
402,6,1728,-488,-16956,97,-77,-862
402,7,1804,-300,-16752,46,-91,833
402,8,152,-1856,-17400,273,140,601
402,9,-144,-1808,-16980,21,12,373
403,0,704,-1528,-16996,-3,-92,574
403,1,-688,-736,-17036,8,26,-402
403,2,104,-280,-16948,59,-192,-311
403,3,-784,-652,-17060,270,-7,-633
403,4,-1644,412,-17452,-57,-24,-1345
403,5,-16,-488,-17236,80,-228,-1204
403,6,-1072,216,-16468,73,-25,-2025
403,7,-1036,876,-17184,11,-5,1232
403,8,-200,908,-17252,135,-177,2578
403,9,1504,792,-17572,291,-258,1889
404,0,1080,520,-16948,37,78,2264
404,1,1816,-268,-16676,101,-169,1134
404,2,1420,-1632,-17092,138,-133,-1151
404,3,144,-1676,-16808,14,45,-460
404,4,-644,-1900,-16932,110,-42,-1197
404,5,-668,-1016,-16884,-7,15,-2607
404,6,-1476,-352,-16788,187,-117,-1426
404,7,-1708,868,-16840,118,-90,-831
404,8,-1112,1008,-17044,155,-237,-630
404,9,264,1420,-16768,148,-24,2401
405,0,800,1324,-17056,187,39,3410
405,1,1216,-192,-16668,187,-60,2184
405,2,812,-1360,-17132,-89,135,1103
405,3,820,-448,-16984,188,-137,-34
405,4,1352,-1052,-16740,86,-201,-1855
405,5,140,-1764,-17012,46,-38,-1751
405,6,-612,-1936,-16716,130,-50,-2179
405,7,-496,-1340,-17492,-57,126,-2160
405,8,-1600,-772,-17076,165,-253,-1445
405,9,-724,372,-16884,71,-58,-204
406,0,-160,976,-17112,207,-83,900
406,1,16,1184,-17152,139,-158,2970
406,2,408,412,-16904,52,102,2534
406,3,1480,-748,-17156,193,-143,1757
406,4,2556,-192,-16848,9,-71,-692
406,5,1160,-2364,-17180,90,-143,-1554
406,6,68,-2832,-16684,232,-186,-2133
406,7,-2236,-1684,-17700,48,91,-1029
406,8,-2356,-472,-17172,22,113,-863
406,9,-900,1168,-17108,228,-191,255
407,0,-4,1364,-16744,30,62,1060
407,1,576,1024,-17244,132,-172,479
407,2,1384,-368,-16948,44,-45,812
407,3,-164,-1116,-17008,96,-133,-420
407,4,1568,-1136,-17224,182,-16,-898
407,5,1712,-160,-17148,39,-187,-3209
407,6,52,1092,-17072,54,87,-1649
407,7,-1772,1096,-16916,134,-127,895
407,8,-2448,1104,-16768,-22,64,9196
407,9,-1136,-136,-17016,-6,-29,3040
408,0,-2428,124,-16932,-10,-55,1352
408,1,-1296,-1072,-17016,120,-280,1264
408,2,-124,-2444,-16976,173,-180,-111
408,3,1548,-2440,-17292,243,-248,-2367
408,4,1460,-512,-17056,69,-169,-2236
408,5,2200,1220,-17344,43,-262,-3172
408,6,1628,632,-17064,219,-64,-2794
408,7,-296,584,-17236,149,78,-1405
408,8,-1068,720,-17156,55,-72,-1467
408,9,-1024,940,-17308,123,31,544
409,0,-1472,-152,-17392,96,-114,-450
409,1,-1408,-984,-16876,-1,-100,1102
409,2,-1384,-1788,-16688,-36,-143,662
409,3,-616,-2100,-17020,21,-29,1626
409,4,1140,-1564,-17040,124,-49,775
409,5,2008,-1276,-16884,376,-294,-1323
409,6,2888,152,-17184,183,-408,-3591
409,7,916,1768,-17148,208,-113,-2520
409,8,-172,1508,-17008,148,49,130
409,9,-248,720,-17108,30,-10,784
410,0,-1400,184,-16800,89,-17,125
410,1,-2052,620,-16712,14,120,1595
410,2,-440,-1228,-16884,98,-174,498
410,3,-2404,-404,-16588,120,-391,581
410,4,-1204,-1832,-16800,4,18,-19
410,5,2360,-1008,-17600,58,-244,-541
410,6,2016,-96,-16792,84,-230,-1748
410,7,1140,760,-17224,270,-50,-2578
410,8,964,1684,-17036,85,-196,-3777
410,9,-296,1040,-17268,-43,187,-1405
411,0,-992,1360,-17480,-39,-5,715
411,1,-980,912,-16680,179,-36,13
411,2,-940,-896,-17148,80,151,196
411,3,-1420,-1532,-16936,-10,130,1121
411,4,-632,-2292,-17044,222,-191,506
411,5,872,-1676,-17012,-22,-87,0
411,6,1472,336,-16652,-242,-31,-1681
411,7,1924,-2196,-16780,258,-181,1363
411,8,1688,68,-16924,127,-73,-807
411,9,1216,988,-16868,105,-119,-995
412,0,440,1152,-17084,142,-17,772
412,1,-1552,504,-17168,25,-12,401
412,2,-1424,-208,-16956,75,-17,1070
412,3,-1472,308,-17020,63,310,248
412,4,-848,-740,-17216,87,-141,1070
412,5,-216,-1628,-17056,73,71,455
412,6,244,-848,-17096,171,7,-1031
412,7,524,152,-17288,9,-37,-3063
412,8,-464,-420,-17660,240,-337,484
412,9,-1692,-96,-17288,116,-70,2501
413,0,-1192,-116,-16592,-55,265,284
413,1,-692,24,-17624,152,-436,431
413,2,748,-952,-17208,-64,186,1708
413,3,552,92,-16860,135,68,1540
413,4,372,392,-17364,14,74,1376
413,5,1552,-400,-17500,-72,85,390
413,6,2808,-360,-16992,123,-258,-1220
413,7,252,1996,-16924,66,-153,-1259
413,8,168,1240,-17324,-39,-31,738
413,9,1596,-136,-17124,98,20,1130
414,0,356,788,-17104,220,-200,1144
414,1,-84,-80,-16812,-91,194,1186
414,2,-384,200,-16712,89,-208,870
414,3,336,-2864,-16956,45,5,-300
414,4,2588,-1440,-17860,38,-54,-665
414,5,3188,-740,-17376,80,122,-2786
414,6,2216,-1288,-17212,-96,-36,-1929
414,7,164,172,-17112,413,-197,-1905
414,8,-1656,1000,-16660,161,-18,-1382
414,9,-1352,1352,-17068,-34,-47,-1123
415,0,-1720,1520,-16908,-136,-8,-536
415,1,-1300,536,-17064,49,-183,102
415,2,-872,-296,-17296,-29,-69,390
415,3,-588,-620,-16936,92,-315,1026
415,4,-632,-1472,-17596,94,-93,2283
415,5,112,-2208,-16868,-278,111,1814
415,6,-16,-716,-17836,182,-296,491
415,7,348,-588,-17068,74,-347,382
415,8,-800,-160,-17072,168,72,1077
415,9,1136,-1152,-17292,216,-203,2583
416,0,2664,-796,-16400,82,-38,1940
416,1,2948,404,-17324,94,-281,1766
416,2,2344,416,-17104,85,-86,-269
416,3,1052,960,-16916,26,291,-886
416,4,1556,692,-17024,120,-80,-2386
416,5,576,-1820,-16572,63,108,-3784
416,6,-768,-2784,-17184,382,-307,-3750
416,7,-1180,-1816,-16828,91,-74,-2976
416,8,-2588,-12,-17288,-126,-114,-1438
416,9,-1872,268,-17284,156,-119,-628
417,0,-1488,332,-16744,201,-60,-846
417,1,-2156,48,-16564,-67,304,980
417,2,-936,828,-17060,0,-164,2206
417,3,952,-960,-17172,104,501,3474
417,4,3968,-2048,-17060,37,-228,2645
417,5,2956,-476,-17196,279,-252,915
417,6,1996,-96,-17340,196,-129,739
417,7,3408,-848,-17312,42,270,-578
417,8,1532,300,-16880,-37,-270,-2305
417,9,-68,-180,-17208,-3,-34,-1943
418,0,-1580,-788,-17240,162,37,-2299
418,1,-1548,-764,-17040,7,42,-1741
418,2,-496,-564,-17264,-169,-66,-1468
418,3,-368,280,-17156,118,-60,-886
418,4,72,-256,-17160,208,-298,-60
418,5,552,-288,-17060,258,-237,-81
418,6,-48,-212,-17080,216,-165,-244
418,7,-812,-1152,-16368,74,-157,-598
418,8,-872,-472,-16620,26,-180,-462
418,9,-56,1168,-17468,21,17,-422
419,0,124,1544,-17112,120,-11,-712
419,1,296,1564,-16996,212,-177,412
419,2,388,1124,-17284,115,-38,290
419,3,3004,1868,-16960,-65,20,-178
419,4,176,992,-17280,-276,-74,892
419,5,-772,-908,-17672,134,-95,2762
419,6,-992,-2408,-16840,-280,-297,3447
419,7,-1592,-4208,-16880,-29,132,3072
419,8,-732,-2176,-16804,8,23,2190
419,9,1132,-1508,-16880,187,-155,2167
420,0,44,-328,-17008,80,-56,-48
420,1,152,-292,-17060,69,-60,-114
420,2,140,-340,-16972,78,-55,-48
420,3,164,-308,-17048,145,-97,-62
420,4,120,-272,-16916,85,-31,-92
420,5,100,-256,-17044,104,-93,-41
420,6,88,-292,-17016,66,-65,-105
420,7,144,-200,-17052,53,-57,-54
420,8,72,-240,-17004,92,-87,-19
420,9,132,-244,-16972,118,-18,-54
421,0,228,-320,-17076,71,-30,-87
421,1,128,-208,-17000,60,-69,-32
421,2,72,-268,-16880,39,-47,-66
421,3,140,-268,-16996,113,-29,-42
421,4,128,-264,-16984,98,-52,-73
421,5,52,-312,-17036,56,-67,-33
421,6,172,-208,-16988,87,-79,-61
421,7,-4,-304,-17064,33,-45,-50
421,8,0,-264,-17008,77,-104,-61
421,9,1396,-416,-16984,-102,118,4788
422,0,572,-520,-16948,124,6,-63
422,1,-136,-448,-17152,-49,-52,-764
422,2,464,-764,-17052,230,-180,-1542
422,3,-1108,-324,-17124,33,158,56
422,4,-1088,-352,-16808,-40,-45,197
422,5,-816,-44,-16848,103,-71,551
422,6,-652,-72,-16992,46,-62,-573
422,7,132,-300,-17008,36,21,-61
422,8,28,-268,-17076,67,-68,-100
422,9,168,-220,-17048,15,-57,-232
423,0,236,-248,-16952,118,-13,-197
423,1,136,-356,-17056,95,-71,-76
423,2,336,-120,-16996,82,-68,-17
423,3,64,-272,-17048,121,-91,-75
423,4,120,-264,-16968,101,-60,-47
423,5,80,-256,-16940,125,-74,36
423,6,124,-176,-17040,88,-44,161
423,7,-40,-380,-16948,63,-38,421
423,8,240,-792,-16908,123,-65,49
423,9,-260,-124,-17192,168,-126,335
424,0,-448,-1748,-17184,2,-35,331
424,1,536,1156,-16652,140,33,-377
424,2,-624,468,-16360,50,-214,-843
424,3,1116,2084,-16696,52,-188,-1025
424,4,248,1004,-16856,38,-2,-263
424,5,-28,-644,-16944,177,-105,-822
424,6,104,-344,-16972,11,-84,729
424,7,112,-276,-16996,63,-80,-60
424,8,180,-260,-16976,75,-86,-70
424,9,64,-324,-16948,51,-21,-68
425,0,144,-192,-17008,56,-34,294
425,1,208,-204,-16988,108,-90,-83
425,2,148,-188,-17084,73,-60,-78
425,3,124,-248,-17020,85,-72,-57
425,4,124,-260,-17008,64,-58,-76
425,5,132,-176,-17048,37,-81,-50
425,6,84,-316,-16980,63,-49,-63
425,7,208,-276,-17048,87,-86,-27
425,8,140,-260,-17024,39,-37,-62
425,9,80,-328,-17036,63,-90,-77
426,0,-52,-392,-17008,93,-66,-10
426,1,-200,-1508,-17036,-114,187,-2063
426,2,-2088,-40,-17020,227,-43,494
426,3,56,200,-16684,262,265,578
426,4,-216,-1468,-16876,47,16,1437
426,5,1984,-1040,-17252,-55,-226,139
426,6,64,560,-16180,146,-42,-760
426,7,-80,-116,-16956,80,-20,582
426,8,2060,-392,-17076,-22,-100,873
426,9,212,-632,-17048,47,-104,-477
427,0,72,-592,-16952,54,-31,-384
427,1,92,-300,-16920,106,-80,-72
427,2,12,-328,-17000,54,-62,-35
427,3,124,-256,-17048,42,-80,-57
427,4,-52,-284,-16940,75,-66,-50
427,5,20,-312,-17012,71,-79,-81
427,6,104,-404,-17000,70,-79,-36
427,7,100,-280,-16960,59,-58,-69
427,8,64,-336,-16952,110,-53,-65
427,9,-12,-292,-16968,88,-67,-40
428,0,24,-276,-17056,61,-43,-41
428,1,-8,-304,-17036,133,-98,-87
428,2,112,-184,-17012,97,-117,184
428,3,-532,-88,-17004,183,-75,1250
428,4,1416,468,-17680,289,-154,-241
428,5,384,364,-16688,241,-285,-368
428,6,656,-852,-17224,-92,-80,-443
428,7,424,-280,-16704,230,179,616
428,8,-276,-1140,-17424,184,-4,142
428,9,72,-404,-16932,56,-192,-23
429,0,-656,-416,-17124,54,153,665
429,1,-204,-632,-16980,-164,-38,413
429,2,52,-364,-17040,32,-41,-569
429,3,-224,-592,-17012,105,-64,-726
429,4,48,-352,-16912,-67,37,-52
429,5,32,-272,-16968,77,-38,-114
429,6,28,-180,-16984,85,-79,-36
429,7,116,-328,-16956,106,-96,-81
429,8,168,-232,-17096,135,-112,-318
429,9,-696,304,-16892,103,-3,522
430,0,-2164,1492,-16848,176,147,2819
430,1,1424,-192,-17804,-2,-56,3205
430,2,4572,-824,-16904,246,-214,869
430,3,1384,-3140,-17996,-124,130,-957
430,4,1652,-4364,-17564,151,31,-3803
430,5,-2720,-3676,-17792,35,-43,-4834
430,6,-3228,-2364,-17116,-190,-222,-2987
430,7,-5988,1720,-17540,-176,102,-297
430,8,312,3356,-17076,433,-374,2101
430,9,1036,3340,-16552,37,-329,2131
431,0,684,808,-17496,303,267,1878
431,1,552,-1468,-17388,35,-306,1726
431,2,1272,-2604,-17020,104,-86,254
431,3,-1064,-3264,-16904,-173,-68,1319
431,4,148,-296,-16988,123,-94,-60
431,5,160,-332,-16992,58,-28,-92
431,6,144,-284,-17040,101,-62,-22
431,7,152,-332,-16952,65,-87,-59
431,8,184,-284,-17044,80,-28,-70
431,9,40,-172,-17004,42,-13,-77
432,0,124,-260,-16960,87,-87,-90
432,1,-36,-264,-17036,52,-82,-934
432,2,316,260,-17044,213,-117,-867
432,3,-644,1164,-16988,115,56,243
432,4,16,1296,-16900,211,93,579
432,5,-1884,-1172,-16724,63,-45,1252
432,6,-976,-5308,-17220,-15,93,3208
432,7,-488,-5436,-16768,80,-42,696
432,8,3880,-3972,-16100,469,-164,-2471
432,9,3288,2280,-17492,-162,-6,-4414
433,0,1608,3576,-17612,208,-298,-3468
433,1,-936,3808,-17796,109,143,-3005
433,2,-2336,996,-16188,-103,-263,-2989
433,3,-4380,-476,-17060,-398,176,155
433,4,-2996,-2336,-17208,-190,85,3218
433,5,-3116,-2648,-16540,134,-284,5417
433,6,1188,-4092,-16884,-83,3,5761
433,7,4012,-3620,-17048,-169,-363,1769
433,8,3256,364,-16644,215,14,-1943
433,9,1684,2404,-16748,-348,58,-4895
434,0,-2280,2632,-17452,139,117,-2859
434,1,-2160,-108,-17120,-5,-293,-2615
434,2,-1276,-400,-17084,61,-13,-1685
434,3,120,-328,-16976,34,2,-94
434,4,236,-276,-17020,142,-116,-104
434,5,128,-396,-17008,79,-41,-35
434,6,40,-396,-17048,45,-65,-60
434,7,56,-388,-16876,90,-24,-22
434,8,76,-308,-16964,75,-63,-53
434,9,40,-236,-16912,68,-48,-46
435,0,116,-256,-16968,58,-66,-184
435,1,56,-420,-16960,80,-79,-88
435,2,216,-220,-16932,116,-116,-61
435,3,252,-276,-16884,220,416,934
435,4,-244,-528,-17080,59,-25,-654
435,5,1312,-220,-16964,208,-394,-2022
435,6,592,2176,-17280,190,4,-1490
435,7,-2372,92,-17416,-76,-131,-1144
435,8,-460,1052,-16888,-50,-111,-609
435,9,-492,940,-17208,-138,135,382
436,0,-764,-1300,-16960,246,-165,1561
436,1,-472,-2232,-16876,56,-51,1310
436,2,2784,-2348,-17116,151,39,303
436,3,184,-136,-16944,159,-268,237
436,4,12,600,-17040,115,-53,294
436,5,-52,1468,-16748,-1,-81,-1082
436,6,-8,1444,-16952,-43,-113,-617
436,7,-820,-736,-17120,47,-22,-100
436,8,-1096,-760,-16864,-11,-255,1617
436,9,-636,-1588,-17256,134,-111,2146
437,0,792,-1616,-17380,33,-115,1392
437,1,772,-1656,-16876,92,-20,1604
437,2,600,-144,-16772,30,18,1529
437,3,1804,-352,-17468,74,101,1430
437,4,1804,-184,-17016,-60,-74,709
437,5,2024,880,-16644,133,-135,-438
437,6,1056,820,-16872,149,-56,-705
437,7,-1460,2260,-16900,13,-301,-1969
437,8,-2932,48,-16960,113,-84,-577
437,9,-520,-2448,-16844,-121,314,2145
438,0,-1556,-1472,-16832,97,-323,2415
438,1,-1284,-1844,-17100,171,-607,2453
438,2,948,-2764,-16508,2,7,3074
438,3,2516,-1504,-16624,-258,37,450
438,4,1864,-564,-16732,141,-27,-661
438,5,916,1968,-16912,131,-79,-705
438,6,460,996,-17012,83,-5,-462
438,7,148,-128,-17032,42,-60,-881
438,8,72,-284,-17048,53,-54,-52
438,9,156,-224,-16972,91,-85,-44
439,0,56,156,-17040,167,-133,-1813
439,1,-1052,1076,-16972,41,-53,1712
439,2,1788,1272,-16824,151,-164,1716
439,3,1892,-716,-17300,259,-282,414
439,4,1916,-716,-17308,213,-81,-1502
439,5,520,-2484,-16924,33,-197,-2187
439,6,292,-2188,-17192,-60,198,-2648
439,7,-1464,-784,-16444,40,63,-2638
439,8,-3244,1696,-17084,195,45,-1398
439,9,-1304,1900,-17144,213,-184,779
440,0,2080,1628,-16896,-74,-211,2315
440,1,2972,8,-17240,-82,-35,791
440,2,1948,-1944,-17432,166,164,-628
440,3,208,-2404,-17308,-114,-164,-3098
440,4,-2360,-1224,-17248,150,-407,-4949
440,5,-1752,-148,-17212,55,15,-3517
440,6,-1196,-1196,-17208,106,-97,-2751
440,7,-1944,120,-16920,218,151,-1767
440,8,-392,3764,-17292,52,-97,-826
440,9,-44,1800,-17052,201,-49,-1334
441,0,-1644,60,-16924,-121,-127,617
441,1,-1528,-1108,-16792,11,-140,2763
441,2,488,-2224,-17056,-183,113,3026
441,3,736,-1848,-16996,-191,90,2988
441,4,700,-1216,-17132,-37,-185,3033
441,5,1884,-2600,-16428,-17,68,2375
441,6,2800,-708,-16624,-124,53,589
441,7,2584,1096,-17072,160,-340,-2792
441,8,-868,2016,-16556,99,-244,-3752
441,9,-1740,1384,-16740,-80,227,-3513
442,0,-2116,1396,-16900,-5,-88,-2118
442,1,-3272,-632,-16872,-49,131,1303
442,2,-1920,-1452,-17500,52,178,4757
442,3,288,-3448,-16604,-72,-38,4766
442,4,3472,-3860,-17592,95,202,3130
442,5,2292,-1804,-17556,79,-180,417
442,6,1780,-528,-16180,161,-282,-1424
442,7,1684,1772,-17424,315,348,-3674
442,8,916,3704,-17508,185,175,-3612
442,9,300,2548,-16592,42,-43,-1836
443,0,-912,-924,-16716,82,-106,-2359
443,1,-148,-4188,-17240,-68,57,-2654
443,2,-2280,-2084,-17208,-105,229,-1815
443,3,-800,-1492,-17060,315,-401,-1384
443,4,-40,-404,-17048,14,-53,-1007
443,5,-908,1436,-17392,97,-112,-1317
443,6,-1496,1444,-17532,203,-354,-615
443,7,-1168,2572,-16868,80,-308,11
443,8,1320,772,-17328,69,66,2769
443,9,3824,-352,-17456,143,-165,3303
444,0,1236,-36,-16456,98,-9,1013
444,1,464,-1892,-16900,28,-16,-394
444,2,924,-2312,-17068,0,10,-1016
444,3,-1064,-1616,-17140,125,17,-1247
444,4,-2176,-852,-17144,38,42,-1114
444,5,-2192,84,-16728,-121,342,222
444,6,-892,1552,-17000,125,66,1096
444,7,-128,1892,-16480,-11,-90,1942
444,8,1412,1456,-17028,-172,-266,3538
444,9,1628,-424,-17296,331,-142,1817
445,0,1040,-612,-16680,-148,-119,-1020
445,1,1320,-1340,-16556,72,11,-1247
445,2,36,-2724,-17452,134,-57,-1450
445,3,-896,-1760,-16736,52,-72,-2302
445,4,-2036,-64,-17236,154,-20,331
445,5,-2240,460,-16948,141,33,950
445,6,-1452,2060,-16532,67,-282,3602
445,7,2172,1320,-17676,-48,13,3156
445,8,2920,556,-16996,211,73,1937
445,9,2992,-1736,-17528,78,204,-2348
446,0,452,-2776,-16536,232,70,-2655
446,1,-792,-4000,-16900,-105,-2,-2183
446,2,-1184,-1164,-16520,28,13,-3049
446,3,-2692,1148,-17076,-8,34,-338
446,4,-2816,664,-16820,80,-81,904
446,5,520,1672,-17036,30,-8,2536
446,6,2940,892,-16268,91,-117,1608
446,7,1532,-1204,-17064,7,52,914
446,8,812,-1120,-16992,-118,30,-721
446,9,1516,-1844,-16980,158,-213,-1295
447,0,-296,-1520,-17684,75,-202,-3082
447,1,-656,-1156,-17148,167,-146,-3130
447,2,-704,-160,-16944,239,16,-2617
447,3,-1052,280,-17084,51,-38,-2123
447,4,-2372,728,-16844,12,-56,-363
447,5,72,-316,-17048,131,-119,-62
447,6,144,-216,-16972,40,-42,-38
447,7,160,-160,-16972,73,-61,-29
447,8,28,-236,-17008,140,-96,-48
447,9,76,-204,-16972,127,-66,-50
448,0,100,-224,-16924,92,-65,-64
448,1,100,-208,-16952,14,-5,-59
448,2,0,-240,-16956,40,-70,-39
448,3,20,-252,-16924,57,-74,-65
448,4,100,-220,-16980,64,-83,-72
448,5,36,-232,-16936,60,-34,-49
448,6,80,-256,-16964,122,-97,-64
448,7,168,104,-17052,52,-86,231
448,8,-108,-480,-17136,30,21,408
448,9,-1868,952,-16988,54,54,1483
449,0,-2544,-108,-17356,139,-46,3071
449,1,180,-1740,-17108,228,59,4276
449,2,-856,-1860,-16896,44,-166,3093
449,3,504,-2060,-16384,11,348,2769
449,4,2920,340,-17132,180,-206,658
449,5,1892,632,-16824,103,5,-2366
449,6,124,-176,-17004,243,-156,-157
449,7,56,-404,-16984,-26,-6,-662
449,8,768,-580,-17356,140,-58,-5546
449,9,-1564,244,-16876,74,-22,-6852
450,0,-564,-384,-16964,-154,45,-23306
450,1,436,-492,-16900,339,-147,-15353
450,2,604,-308,-17084,242,-213,-18316
450,3,-468,20,-17028,-92,144,-9975
